country_region_code,date,Retail & Recreation,Grocery & Pharmacy,Parks,Transit stations,Workplaces,Residential
FI,3/24/2020,-41.85185185,-16.234375,40.43478261,-47.34,-40.97590361,14.60714286
FI,3/25/2020,-43.24074074,-17.70967742,32.27272727,-47.54,-40.73493976,14.58928571
FI,3/26/2020,-42.30357143,-15.9047619,47,-48.44,-41.37349398,14.33928571
FI,3/27/2020,-44.40983607,-17.23611111,42.9375,-54.23636364,-41.18072289,15.94444444
FI,3/28/2020,-52.85964912,-20.04918033,47.48837209,-50.38636364,-21.48214286,8.928571429
FI,3/29/2020,-53.81632653,-23.66666667,48.94736842,-58,-23.27777778,8.35
FI,3/30/2020,-46.51923077,-21.48387097,30.07692308,-52.60784314,-41.65060241,14.2
FI,3/31/2020,-50.09090909,-20.03278689,-4,-53.89795918,-42.77108434,16.30909091
FI,4/1/2020,-46.78181818,-15.68253968,19,-50.92307692,-42.51807229,15.14814815
FI,4/2/2020,-47.65454545,-17.25396825,7.285714286,-54.90196078,-42.97590361,16.07407407
FI,4/3/2020,-48.46666667,-16.38028169,0.175,-59.27272727,-43.13253012,17.96226415
FI,4/4/2020,-51.69642857,-17.06557377,46.17073171,-52.5,-23.92857143,9.142857143
FI,4/5/2020,-48.77083333,-16.31481481,67.94285714,-57.19148936,-23.75925926,7.842105263
FI,4/6/2020,-41.83018868,-16.3125,32,-51.12,-43.48192771,13.92592593
FI,4/7/2020,-40.98113208,-10.32307692,47.95238095,-48.82,-44.07228916,14.07272727
FI,4/8/2020,-37.15789474,-0.338709677,52.15789474,-48,-43.61445783,12.65454545
FI,4/9/2020,-29.625,11.33870968,45.75,-45.6,-47.14457831,12.18518519
FI,4/10/2020,-70.36666667,-43.48571429,95.18181818,-65.68518519,-80.20481928,25.12903226
FI,4/11/2020,-51.66666667,-19.63934426,84.85294118,-49.8,-27.375,6.964285714
FI,4/12/2020,-63.81395349,-29.55555556,-3.375,-66.46666667,-30.7962963,10.5
FI,4/13/2020,-66.01923077,-35.03278689,57.65,-62.25,-81.27710843,22.4375
FI,4/14/2020,-45.52830189,-14.46153846,10.5,-51.32,-44.10843373,15.12727273
FI,4/15/2020,-42.57142857,-13.0625,24.41666667,-50.44,-43.40963855,15
FI,4/16/2020,-41.94444444,-13.328125,26.6,-51.16,-43.04819277,14.94545455
FI,4/17/2020,-42.3442623,-14.21428571,18.03030303,-55.25454545,-42.20481928,16.03703704
FI,4/18/2020,-46.8,-16.1147541,31.8372093,-49.72727273,-19.46428571,8.321428571
FI,4/19/2020,-44.14583333,-15.53703704,75.74285714,-53.75,-19.0754717,6.545454545
FI,4/20/2020,-36.52830189,-14.29032258,44.95,-45.68627451,-40.86746988,12.23214286
FI,4/21/2020,-34.87719298,-10.85245902,89.64705882,-42.6122449,-40.21686747,11.66071429
FI,4/22/2020,-36.87272727,-11.12698413,74.11111111,-44,-40.09638554,11.94642857
FI,4/23/2020,-36.30909091,-8.03125,68.40909091,-46.63461538,-40.36144578,12.58181818
FI,4/24/2020,-37.5,-9.528571429,37.67741935,-52.25925926,-40.93975904,14.14814815
FI,4/25/2020,-44.49090909,-15.39344262,51.97619048,-46.95348837,-19.75,6.178571429
FI,4/26/2020,-42.76595745,-13.05555556,51.71794872,-53.4893617,-19.43396226,5.909090909
FI,4/27/2020,-33.86538462,-11.16129032,41.45,-45.17647059,-39.71084337,11.76785714
FI,4/28/2020,-35.56603774,-9.079365079,29.72727273,-46.2,-40.27710843,12.73214286
FI,4/29/2020,-31.87037037,5.46031746,34.5,-43.2,-39.93975904,11.71428571
FI,4/30/2020,-22.91071429,20.91803279,80.05,-39.55769231,-44.03614458,8.636363636
FI,5/1/2020,-67.40983607,-43.75362319,111,-62.2962963,-79.46987952,22.36363636
FI,5/2/2020,-41.80357143,-16.57377049,77.85294118,-48.04651163,-21.75,6.137931034
FI,5/3/2020,-38.82608696,-10,77.33333333,-49.86956522,-16.52830189,3.833333333
FI,5/4/2020,-24.28846154,-2.049180328,56.625,-41.51020408,-38.37349398,9.842105263
FI,5/5/2020,-27.10714286,-3.741935484,95.6,-39.53191489,-38.26506024,9.807017544
FI,5/6/2020,-28.21052632,-3.507936508,69.4375,-39.7755102,-38.01204819,10.50877193
FI,5/7/2020,-26.57142857,0.546875,73.95238095,-42,-38.06024096,10.28571429
FI,5/8/2020,-26.67213115,-0.338028169,64.8,-46.15384615,-37.89156627,10.74545455
FI,5/9/2020,-26.28070175,7.7,68.61111111,-37.04651163,-12.74074074,3.333333333
FI,5/10/2020,-34.89361702,-4.925925926,59.4,-45.54347826,-9.365384615,1.923076923
FI,5/11/2020,-35.90384615,-13.9516129,2.24,-46.96,-38.40963855,12.48214286
FI,5/12/2020,-30.94642857,-5.888888889,51.66666667,-40.11764706,-37.04819277,11.29824561
FI,5/13/2020,-32.39285714,-7.365079365,48.625,-41.0212766,-36.1686747,10.75438596
FI,5/14/2020,-29.67241379,-4.301587302,61.34782609,-37.98039216,-25.09638554,8.120689655
FI,5/15/2020,-28.16129032,-1.579710145,63.24,-45.11111111,-25.12048193,8.333333333
FI,5/16/2020,-35.23636364,-5.967213115,52.05128205,-46.88636364,-13.75,5.7
FI,5/17/2020,-32.59183673,-5.481481481,67.62857143,-50.27659574,-9.392156863,3.666666667
FI,5/18/2020,-22.32075472,-3.901639344,53.93333333,-37.95918367,-24.02409639,6.844827586
FI,5/19/2020,-25.05454545,-2.258064516,55.11764706,-38.68085106,-24.8313253,7.672413793
FI,5/20/2020,-19.66037736,18.640625,27.5,-27.15555556,-24.75903614,4.396551724
FI,5/21/2020,-44.62962963,-13.08196721,80.2,-47.66666667,-72.95180723,16.14634146
FI,5/22/2020,-21.38596491,5.926470588,88.05882353,-37.16981132,-40.75903614,7.811320755
FI,5/23/2020,-30.60377358,1.266666667,118,-25.45238095,-7.454545455,0.129032258
FI,5/24/2020,-27.36363636,6.730769231,66.03225806,-36.2,-5.352941176,-0.857142857
FI,5/25/2020,-17.42,6.032786885,40.38095238,-28.77777778,-24.45783133,4.533333333
FI,5/26/2020,-18.98039216,8.031746032,72.76470588,-25.17021277,-22.87951807,4.409836066
FI,5/27/2020,-22.39622642,4.984375,24.94736842,-29.56521739,-22.85542169,5.833333333
FI,5/28/2020,-20.71698113,7.3125,40.47826087,-30.39130435,-22.60240964,5.491803279
FI,5/29/2020,-21.22807018,4.942857143,55.92,-34.32692308,-21.3373494,5.448275862
FI,5/30/2020,-21.16981132,11.18333333,103.7931034,-19.55,30.36,-2.571428571
FI,5/31/2020,-20.95454545,12.28301887,99.28571429,-32.8372093,2.235294118,-2.75862069
FI,6/1/2020,3.469387755,12.18333333,74.0625,-18.70454545,-34.59036145,2.965517241
FI,6/2/2020,-4.862745098,9.016393443,80.86666667,-20.86956522,-35.12048193,3.827586207
FI,6/3/2020,-5.862745098,9.3125,81.55555556,-21.24444444,-34.75903614,3.879310345
FI,6/4/2020,-8.596153846,7.253968254,49.42105263,-26.32608696,-35.8313253,4.859649123
FI,6/5/2020,-10.35087719,5.628571429,57.25,-33.41509434,-36.31325301,5.839285714
FI,6/6/2020,-16.16981132,2.593220339,86.24242424,-26.71794872,-3.773584906,0.53125
FI,6/7/2020,-13.11111111,9.274509804,76.46428571,-33.06976744,1.470588235,-2.206896552
FI,6/8/2020,-3.571428571,6.101694915,55.3125,-26.04444444,-35.03571429,4.465517241
FI,6/9/2020,-2.962264151,6.93442623,106.7333333,-22.42222222,-34.66666667,4.224137931
FI,6/10/2020,0.41509434,11.12698413,149.3076923,-19.06818182,-34.21428571,2.844827586
FI,6/11/2020,3.542372881,11.61904762,144.3333333,-22.86956522,-34.8452381,2.793103448
FI,6/12/2020,0.606557377,9.086956522,178.1538462,-26.39215686,-34.91666667,1.535714286
FI,6/13/2020,-2.537037037,9.24137931,208,-16.81578947,4.821917808,-5.212121212
FI,6/14/2020,3.5,16.2244898,180.7647059,-22.75,6.7,-6.870967742
FI,6/15/2020,16.76470588,20.45614035,156.1666667,-18.82978723,-35.51190476,1.137931034
FI,6/16/2020,13.14285714,20.36666667,137.5833333,-18.13333333,-35.89285714,2.310344828
FI,6/17/2020,17.18181818,31.12903226,149.8333333,-15.57777778,-35.8452381,0.894736842
FI,6/18/2020,22.93220339,51.79310345,159.8181818,-8.613636364,-40.78571429,-1.684210526
FI,6/19/2020,-35.40983607,-3.738461538,297.5,-39.42307692,-74.5952381,4.7
FI,6/20/2020,-46.07142857,-28.37931034,249.3333333,-32.35,-22.63291139,-5
FI,6/21/2020,-2.346938776,12.26,191.8823529,-17.3902439,-0.361111111,-12.61290323
FI,6/22/2020,18.68518519,20.73684211,164.2727273,-14.24444444,-41.47619048,1.607142857
FI,6/23/2020,13.45614035,17.91525424,200.6666667,-14.4,-41.45238095,2.607142857
FI,6/24/2020,11.58333333,17.46774194,210.5,-14.02272727,-39.60714286,1.785714286
FI,6/25/2020,10.19672131,16.9516129,192.9090909,-17.63043478,-40.21428571,1.589285714
FI,6/26/2020,6.532258065,12.07246377,206.6666667,-21.82692308,-40.26190476,0.836363636
FI,6/27/2020,4.963636364,10.47368421,215.625,-12.72222222,1.026666667,-5.676470588
FI,6/28/2020,5.042553191,15.82,178.9444444,-18.14634146,5.563380282,-6.870967742
FI,6/29/2020,13.03773585,14.27586207,108.25,-21.10869565,-41.53571429,3.303571429
FI,6/30/2020,11.24137931,11.22580645,59.23529412,-26.08510638,-42.6547619,6.464285714
FI,7/1/2020,15.75806452,14.0952381,88.5,-20.09090909,-42.30952381,4.464285714
FI,7/2/2020,15.56666667,13.4516129,117.3636364,-19.84444444,-41.61904762,3.607142857
FI,7/3/2020,12.49206349,10.52857143,140.1333333,-22.70588235,-41.39285714,3.472727273
FI,7/4/2020,1.722222222,7.034482759,114.3666667,-21.48717949,-1.472972973,-1.454545455
FI,7/5/2020,9.52,10.64,120.7916667,-20.9047619,2.191780822,-3.633333333
FI,7/6/2020,21.81481481,17.39285714,112.6923077,-14.81395349,-47.32142857,4.709090909
FI,7/7/2020,18.29310345,17.16393443,109.3333333,-17.40909091,-47.60714286,5.363636364
FI,7/8/2020,15.65,14.26984127,145.5833333,-14.75,-46.10714286,3.8
FI,7/9/2020,15.98333333,16.06451613,116,-18.6,-46.69047619,4.290909091
FI,7/10/2020,12.984375,9.925373134,153.2666667,-20.84,-45.76190476,3.381818182
FI,7/11/2020,0.745454545,4.793103448,108.68,-14.825,-2.131578947,-1.75
FI,7/12/2020,10.32653061,13.20408163,146.85,-17.75609756,2.323943662,-4.933333333
FI,7/13/2020,23.09259259,20,139.1666667,-16.93023256,-48.8452381,4
FI,7/14/2020,22.17241379,17.82758621,176.1818182,-11.55555556,-49.0952381,3.909090909
FI,7/15/2020,26.69491525,21.85245902,235.9,-11.88636364,-47.61904762,1.836363636
FI,7/16/2020,23.66101695,20.6779661,216.4,-12.5,-48.17857143,1.345454545
FI,7/17/2020,17.03174603,15.39393939,251.75,-19.97959184,-47.0952381,0.4
FI,7/18/2020,13.45614035,11.875,242.4,-8.333333333,1.697368421,-7.333333333
FI,7/19/2020,20.24489796,19.83673469,218.875,-9.85,4.357142857,-8.838709677
FI,7/20/2020,25.23636364,21.6,255.2,-10.77272727,-48.6547619,1.145454545
FI,7/21/2020,17.94915254,17.81034483,190.8333333,-17.22222222,-49.21428571,3.654545455
FI,7/22/2020,19.28813559,15.72131148,161,-19.04444444,-48.9047619,5
FI,7/23/2020,15.71186441,13.56451613,114.1818182,-24.10638298,-49,5.763636364
FI,7/24/2020,9.125,9.352941176,109,-31.91836735,-47.73809524,5.462962963
FI,7/25/2020,6.571428571,6.913793103,160.5416667,-19.775,-0.662337662,-3.03125
FI,7/26/2020,18.83673469,15.85714286,203.8,-13.6744186,5.197183099,-7.233333333
FI,7/27/2020,19.98148148,18.48214286,217.4,-19.93333333,-47.14285714,1.745454545
FI,7/28/2020,14.15254237,16.06896552,166.6666667,-21.33333333,-47.69047619,3.763636364
FI,7/29/2020,13.33333333,13.72881356,149.0833333,-23.91489362,-47.55952381,4.909090909
FI,7/30/2020,13.61666667,12.86885246,160.8333333,-25.65957447,-47.25,4.2
FI,7/31/2020,14.84375,11.73846154,216.5,-25.46,-45.66666667,1.654545455
FI,8/1/2020,7.571428571,5.137931034,215.7647059,-11,2.92,-6.647058824
FI,8/2/2020,9.215686275,10.32,135.952381,-21.20454545,2.471428571,-5.866666667
FI,8/3/2020,18.94444444,17.36206897,141,-19.8,-41.0952381,2.410714286
FI,8/4/2020,18.74576271,16.6,145.1818182,-19.95555556,-41.57142857,3.071428571
FI,8/5/2020,17.51666667,13.88888889,173.4166667,-16.20454545,-40.5952381,1.839285714
FI,8/6/2020,13.40322581,13.27419355,137.0833333,-21.06382979,-40.9047619,2.214285714
FI,8/7/2020,11.328125,10.27536232,216.5,-21.42857143,-39.72619048,-0.563636364
FI,8/8/2020,9.017857143,6.534482759,250.9333333,-13.875,3.064935065,-7.382352941
FI,8/9/2020,11.64,13.33333333,175.4444444,-18.06976744,6.852941176,-8.451612903
FI,8/10/2020,13.68518519,12.74576271,146.1666667,-18.53488372,-36.88095238,0.913793103
FI,8/11/2020,8.609375,7.951612903,129,-20.19565217,-35.91666667,2.383333333
FI,8/12/2020,5.046153846,6.476190476,116.5384615,-20.62222222,-31.72619048,2.083333333
FI,8/13/2020,4.230769231,8.317460317,112.0833333,-20.61702128,-31.01190476,1.06557377
FI,8/14/2020,6.553846154,10.12857143,146.4666667,-21.39215686,-29.69047619,-0.637931034
FI,8/15/2020,3.859649123,4.406779661,194.2222222,-18.48717949,5.219178082,-5.181818182
FI,8/16/2020,8.4,10.07692308,154.25,-18.44186047,6.753623188,-6.612903226
FI,8/17/2020,-1.25,4.043478261,135,-23.33333333,-32.28,-0.163934426
FI,8/18/2020,-3.583333333,1.958333333,140,-23.11111111,-29.54,0.606557377
FI,8/19/2020,-3.923076923,2.458333333,161,-23.11111111,-29.8,0.37704918
FI,8/20/2020,-5.357142857,2.92,164,-24.33333333,-30.51020408,-0.459016393
FI,8/21/2020,-3.764705882,0.612903226,205.5,-21.66666667,-29.80434783,-1.689655172
FI,8/22/2020,-11.375,-3.814814815,39.33333333,-28.5,-4.6,-2.03030303
FI,8/23/2020,-3.3,2.411764706,101.3333333,-19.375,3.777777778,-4.1
FI,8/24/2020,-3.75,0.583333333,67,-25.77777778,-28.14583333,1.327868852
FI,8/25/2020,-4.916666667,0.32,85.5,-25.88888889,-28,1.737704918
FI,8/26/2020,-2.153846154,1.333333333,109,-24,-25.64583333,1.491803279
FI,8/27/2020,-3.285714286,4.375,105,-22.44444444,-25.25,1.114754098
FI,8/28/2020,-4.411764706,2.366666667,133,-22.66666667,-25.06666667,-0.525423729
FI,8/29/2020,-11.8125,-2.740740741,114.3333333,-18.25,0.4,-4.852941176
FI,8/30/2020,-9.3,-0.352941176,32.33333333,-19.5,-0.8,-4.551724138
FI,8/31/2020,-1.818181818,3.458333333,49,-22,-24.25531915,0.596774194
FI,9/1/2020,1.416666667,5.826086957,101.5,-18.55555556,-23.40425532,0.516129032
FI,9/2/2020,-0.846153846,3.416666667,99,-19.88888889,-22.02173913,0.5
FI,9/3/2020,-4.461538462,3.833333333,59.5,-25.22222222,-22.34782609,1.032786885
FI,9/4/2020,-2.235294118,5.366666667,71,-25.11111111,-22.15555556,0.508474576
FI,9/5/2020,-6.142857143,0.62962963,48,-24.5,-1,-2.090909091
FI,9/6/2020,-6.3,1,53,-25.375,-0.222222222,-2.866666667
FI,9/7/2020,-1.272727273,3.652173913,76,-23.44444444,-21.76595745,0.370967742
FI,9/8/2020,-5.076923077,0.791666667,21,-26.55555556,-22.125,2.693548387
FI,9/9/2020,-4.307692308,0.75,64.5,-24.88888889,-19.56521739,0.85483871
FI,9/10/2020,-3.692307692,4.083333333,65,-23.11111111,-20.5,0.322580645
FI,9/11/2020,4.030769231,5.203125,130.125,-15.48979592,-17.61904762,-3.233333333
FI,9/12/2020,-1.081967213,2.288135593,101.030303,-21.09302326,-3.421052632,-2.96875
FI,9/13/2020,1.41509434,6.326923077,117.1111111,-19.41860465,0.585714286,-5.310344828
FI,9/14/2020,1.928571429,2.254237288,111.1666667,-13.25581395,-14.25,-2.349206349
FI,9/15/2020,3.380952381,5.910714286,111.9090909,-12.20454545,-14.4047619,-1.53968254
FI,9/16/2020,-0.825396825,2.389830508,58.23529412,-22.31111111,-15.36904762,1.672131148
FI,9/17/2020,-4.453125,-1.344262295,56.2173913,-22.85416667,-16.35714286,2.180327869
FI,9/18/2020,3.046153846,5.630769231,115.1176471,-18.16,-14.98809524,-0.883333333
FI,9/19/2020,0,2.559322034,144.7692308,-16.19047619,-0.773333333,-3.28125
FI,9/20/2020,-0.849056604,4.807692308,106.7692308,-20.88372093,-0.1,-3.448275862
FI,9/21/2020,0.267857143,1.9,78.875,-17.30232558,-14.41666667,0.967741935
FI,9/22/2020,-1.238095238,2.456140351,89.0625,-17.06521739,-13.21428571,1.725806452
FI,9/23/2020,-1.609375,2.183333333,94.6875,-21.15555556,-11.75,1.783783784
FI,9/24/2020,-2.59375,2.935483871,89.77777778,-22.02040816,-11.77380952,1.592105263
FI,9/25/2020,1.742424242,7.426470588,102.1176471,-21.8,-12.10714286,0.942857143
FI,9/26/2020,-1.786885246,3.034482759,148.64,-20.15909091,4.378378378,-2.155555556
FI,9/27/2020,-2.903846154,4.528301887,134.6923077,-23.30232558,3.579710145,-3.225
FI,9/28/2020,-2.526315789,2.816666667,71.35714286,-21.04347826,-10.05952381,1.608108108
FI,9/29/2020,-4.061538462,1.049180328,60.33333333,-22.39130435,-10.30952381,2.716216216
FI,9/30/2020,-0.846153846,3.983606557,68.5625,-21.54347826,-11.13095238,2.066666667
FI,10/1/2020,0.696969697,7.129032258,73.95,-21.91836735,-10.44047619,1.12
FI,10/2/2020,0.805970149,7.115942029,97,-22.7254902,-10.97619048,0.366197183
FI,10/3/2020,-4.225806452,2.203389831,118.6333333,-22.27272727,-0.641025641,-1.644444444
FI,10/4/2020,-7.153846154,2.490566038,82.54285714,-26.88636364,-0.125,-1.625
FI,10/5/2020,-2.842105263,1.852459016,51.15,-22.89130435,-11.82142857,1.986486486
FI,10/6/2020,-5.65625,-0.813559322,35.59090909,-25.57142857,-12.01190476,3.808219178
FI,10/7/2020,-5.303030303,0.983870968,56.88888889,-23.7173913,-10.42857143,2.808219178
FI,10/8/2020,-7.292307692,1.158730159,50.29166667,-28.59183673,-11.05952381,4.040540541
FI,10/9/2020,-6.205882353,2.882352941,60.38461538,-29.90196078,-12.08333333,4.028985507
FI,10/10/2020,-11.66129032,-0.084745763,115.6333333,-26.5,-0.25,0.4
FI,10/11/2020,-14.1372549,-0.094339623,75.29032258,-35.68181818,-3.154929577,0.95
FI,10/12/2020,-0.339285714,3.466666667,63.85714286,-29.1875,-29.46428571,5.342465753
FI,10/13/2020,0.446153846,3.24137931,78.73333333,-28.0625,-29.28571429,6.041666667
FI,10/14/2020,0.424242424,2.881355932,80.2,-24.35416667,-29.54761905,5.263888889
FI,10/15/2020,3.373134328,7.290322581,80.84210526,-28.34693878,-31.17857143,5.794520548
FI,10/16/2020,-0.895522388,5.303030303,90.42857143,-33.09803922,-32.39285714,6.426470588
FI,10/17/2020,-11.36065574,-1.683333333,86.27272727,-27.68181818,-4.701298701,1.295454545
FI,10/18/2020,-15.41176471,-1.698113208,45.97142857,-31.64444444,-5.263888889,1.55
FI,10/19/2020,-3.285714286,-0.633333333,28.40909091,-28.97959184,-20.13095238,6.138888889
FI,10/20/2020,-4.461538462,-0.898305085,42.1,-30.63265306,-19.70238095,5.943661972
FI,10/21/2020,-7.03030303,-2.868852459,23.92307692,-33.10416667,-19.46428571,7.112676056
FI,10/22/2020,-6.402985075,-0.064516129,14.33333333,-35.56,-19.80952381,6.972222222
FI,10/23/2020,-5.455882353,1.865671642,42.73333333,-35.88461538,-19.76190476,6.434782609
FI,10/24/2020,-13.96774194,-2.737704918,77.74285714,-32.65909091,-2.026666667,1.863636364
FI,10/25/2020,-14.55769231,-0.12962963,62.05714286,-32.69565217,-1.85915493,0.725
FI,10/26/2020,-5.789473684,-0.1,18.96153846,-29.25,-10.39285714,4.554054054
FI,10/27/2020,-7.03030303,-0.754098361,19.79166667,-30.0625,-10.55952381,5.563380282
FI,10/28/2020,-6.303030303,-0.790322581,37.13636364,-30.04081633,-9.452380952,4.594594595
FI,10/29/2020,-5.046153846,2.258064516,33,-32.55102041,-9.75,4.315068493
FI,10/30/2020,-2.727272727,6.970588235,45.4137931,-32.58823529,-10.47619048,4.2
FI,10/31/2020,-24.50819672,-8.360655738,61.13513514,-34.8372093,-10.05128205,2.227272727
FI,11/1/2020,-18.03846154,-6.055555556,42.84210526,-38.82222222,-3.944444444,1.325
FI,11/2/2020,-7.070175439,-1.229508197,4.785714286,-33.34,-11.33333333,5.232876712
FI,11/3/2020,-6.307692308,0.576271186,21.59090909,-30.63265306,-10.6547619,5.211267606
FI,11/4/2020,-7.5,-1.721311475,27.13043478,-30.5,-9.916666667,5.38028169
FI,11/5/2020,-6.276923077,1.571428571,16.23076923,-31.84,-9.880952381,5.788732394
FI,11/6/2020,-3.626865672,4.753623188,39.80645161,-31.21568627,-10.08333333,5.449275362
FI,11/7/2020,-7.548387097,4.816666667,62.3,-35.43181818,-1.324675325,2.5
FI,11/8/2020,-17.73076923,-7.685185185,52.11111111,-31.6,-2.042253521,0.775
FI,11/9/2020,-7.719298246,-4.557377049,25.25,-29.79591837,-10.21428571,5.178082192
FI,11/10/2020,-7.2,-2.779661017,25.95652174,-29.625,-10.03571429,5.971830986
FI,11/11/2020,-6.893939394,-1.661290323,18.5,-31.47916667,-8.892857143,5.986111111
FI,11/12/2020,-7.045454545,-1.725806452,17.92592593,-32.08,-9.392857143,5.901408451
FI,11/13/2020,-3.720588235,2.235294118,26.60606061,-33.63461538,-10.32142857,6.246376812
FI,11/14/2020,-7.75,-1.229508197,40.95121951,-35.61363636,-1.92,3.090909091
FI,11/15/2020,-12.76470588,-2.685185185,28.91891892,-37.69565217,-4.714285714,2.475
FI,11/16/2020,-7.137931034,-3.081967213,10.55555556,-31.54166667,-10.05952381,5.444444444
FI,11/17/2020,-7.569230769,-3.55,4.703703704,-33.1875,-10.13095238,6.549295775
FI,11/18/2020,-7.484848485,-3,21.69565217,-31.34693878,-9.035714286,5.957746479
FI,11/19/2020,-10.62121212,-2.951612903,0.272727273,-35.54,-10.35714286,7.014084507
FI,11/20/2020,-7.470588235,-0.397058824,17.52777778,-33.90566038,-10.78571429,7.044117647
FI,11/21/2020,-12.72580645,-3.868852459,21.86363636,-40.84444444,-3.493670886,4.454545455
FI,11/22/2020,-16.70588235,-6.314814815,26.73170732,-38.65217391,-5.638888889,3.05
FI,11/23/2020,-6.896551724,-2.016393443,11.32142857,-32.69387755,-11.20238095,6.068493151
FI,11/24/2020,-7.784615385,-3.241935484,16.32,-33.10638298,-11.35714286,6.802816901
FI,11/25/2020,-8.76119403,-2.754098361,10.32258065,-34.83673469,-10.71428571,7.211267606
FI,11/26/2020,-4.4,3.129032258,10.13333333,-34.26,-11.0952381,6.605633803
FI,11/27/2020,-1.447761194,1.642857143,13.72972973,-35.98113208,-11.94047619,6.985294118
FI,11/28/2020,-14.29032258,-2.583333333,26.02272727,-40.06666667,-3.526315789,4.659090909
FI,11/29/2020,-17.25490196,-4.5,18.65,-41.42553191,-6.638888889,4
FI,11/30/2020,-6.586206897,1.475409836,9.931034483,-32.93877551,-12.60714286,6.726027397
FI,12/1/2020,-7.78125,2.14516129,8.8,-35.89795918,-13.13095238,8.042253521
FI,12/2/2020,-8.857142857,0.241935484,17.25,-36.34693878,-12.47619048,7.957746479
FI,12/3/2020,-10.03076923,4.35483871,10.2,-39.58,-12.98809524,8.23943662
